Id,Price
1859,175744.85916547355
4079,175668.18867064532
3228,176578.08501390248
9665,164435.04031746433
15957,436871.98235106067
11533,171925.7157802223
2314,122427.01325457796
4096,210403.27841857442
13437,173392.86273558185
5980,202450.897033172
2008,175187.73015250682
6754,188809.33836898554
4129,166838.25162643657
14557,284461.2628303555
7096,303819.6646941083
14297,258156.22316986969
3967,219419.31096034692
16485,107119.94495688788
13075,319775.63260742964
14289,184650.30947558943
10988,159981.51087537254
3230,148948.32256367002
13250,171341.17916319377
2559,196759.50951228803
7739,317691.720174082
7213,169463.23255615728
6639,164123.47643540596
3164,315742.499944566
15207,161135.71139346875
5113,198045.3874847496
3929,147050.66718539046
14493,253219.2512054633
11110,189078.14483202036
2033,199983.31514653526
16057,213953.44409099699
16709,235506.0665987157
14313,156299.65915727644
1028,313014.08335491974
7187,101507.5296212449
3738,352576.28428181825
9869,322014.3490379325
12644,176291.37055060157
3686,112454.07514790524
9196,286137.51237360033
12326,171554.08638040995
4936,208278.86220179836
13314,179481.58815182155
9857,322111.33412312926
519,176728.91769778947
8410,170054.19095517215
1720,167004.6281353955
10341,213850.45687003835
14415,188849.51397789925
10613,291436.93308142497
8027,222143.0433795095
15539,274310.40385682153
7431,276649.7067714
1370,145839.7293101795
12708,150701.16741066804
2250,216663.40221864232
14758,144031.09242422
8525,376219.78911636525
1538,290391.40095020656
1142,144692.23805178987
1152,260958.44332219285
9802,185786.89606865324
3331,325378.14632542693
15203,184683.94159246457
4247,168726.58834983752
1976,454622.9229649235
2346,188466.5224394957
10078,242085.0957825252
1938,210063.09421059067
7819,179143.9359992599
2168,246314.1574037192
15634,244431.5405798652
8465,249358.45684144105
9313,149871.8928368023
6539,129218.17034863682
6325,103020.44759585813
13442,272545.68348642497
9967,174631.1348075557
7893,224003.9980994793
2861,182223.8931733788
11031,299576.9845289843
15073,125827.65092645532
13837,167163.9248293125
2524,241465.67537339934
8617,228680.40167643238
13513,192034.46153778335
3081,260086.03603603452
10675,382012.1673425574
1907,85297.13376953192
4872,241154.45950788335
16274,425495.9630607878
11837,236898.69030402205
16577,225678.2780866762
5231,379317.6486048641
11315,178816.1075865645
273,197548.95598240913
8363,222234.69773706424
4255,224924.05470803095
16330,244974.87534391577
11528,170664.65512553463
14799,300974.29538749525
1611,251538.13688298187
9234,174734.3138548301
1633,110913.3049080957
6791,220271.40644183636
11567,384829.3950079714
3070,211422.90422056871
12094,224345.18523031913
14335,310127.43974586175
137,167096.2031895005
7182,163233.36808336404
11718,182116.78390180934
5194,98946.70829839089
97,370959.1734998015
5118,453938.16899803036
13920,289546.14992163616
9952,194348.93119662174
15337,193234.84009970745
10243,217986.353137745
4048,396603.1130699109
171,158798.33648530758
11378,163116.40754629983
14190,175544.73568648528
15265,147363.19271950974
2740,136635.0323876308
5573,288672.0477674785
4481,222819.51000078628
2631,149055.80733303507
4984,228242.49031638954
16466,178964.1163683269
16716,123763.46969874272
15325,180333.75989733855
10115,177621.76898684775
117,538149.5540080088
5476,90000.97355056382
11757,176457.16923709383
12359,116961.86403256368
15546,196223.01741419456
8133,153898.51533653235
9018,325922.9126002113
2075,154776.59079895282
11170,300887.1591005467
15733,210200.65550269152
9280,144595.5269507943
10734,306180.7210259654
14071,159756.88940234075
7373,217078.01831148972
14736,178458.49445999647
3458,114256.52851965273
6183,162943.0471789523
7825,242948.51399345713
16775,164526.79885277612
5717,180530.73436104352
12397,140802.03514041027
8189,530658.8167023658
4423,211110.30607900216
3994,114080.96965103128
10342,191402.1424862968
10051,178076.05254863188
9453,148005.73163852553
12593,447120.1524631581
1274,82209.8106728319
6933,292314.60136049864
1761,146197.65515490444
7157,325582.25286738836
15169,147646.5744575426
6792,337157.61097126827
13830,166492.9176616891
7240,173986.170554417
3051,241653.18043394978
6550,113724.33563740083
4603,192169.22423306815
5729,167869.662825413
13473,315231.2860063678
15104,156195.13354023377
6599,324323.72218430194
2216,313921.5375150156
8721,304800.2782279742
3645,195948.9272378214
8664,214698.87215581766
11001,187223.19051230076
753,161928.4459327898
8129,221745.01242777062
15235,171844.9004540979
3359,206844.08348572344
10424,215266.53097311113
10226,223656.85173815864
9252,195794.24453077887
3008,240141.68602528764
5849,172609.02585574755
8494,151384.68969650235
6764,251313.25875451692
12445,321011.41012612253
11716,188098.6054149724
4508,113847.68864444584
5669,200051.35395884057
11427,106001.23112648007
11065,191885.5658268555
8910,211775.9202578206
16401,87909.65835896971
11913,151586.52536269915
6221,204469.42449372445
10839,191081.4790340652
2809,219948.4463407593
13311,167732.80091959253
6866,168064.8662696302
6019,170959.7760297019
3024,168112.67448195003
1391,225996.4789792769
15904,227206.96157220623
15858,301467.21325837873
9911,220299.27494776074
16579,195471.8920086774
4394,297015.82111372164
1468,490150.371222519
12965,152682.1574467478
2249,210349.22358626456
14384,151767.8691351628
13040,124558.04182966772
8872,141723.00648615835
12864,228982.63450629753
15712,171759.59997959787
14049,176922.47074630446
1840,97224.79276960174
12019,173010.14224646395
8948,162102.20131538488
15154,183287.25830626205
6943,148528.80657427895
12564,345052.41097530763
12766,162317.28782357177
7255,242221.9914955975
7962,154039.90875484422
709,139139.33810393864
4634,140863.2585885578
889,230618.94501311012
4774,131863.04777210546
13890,155327.26388134688
15431,139167.42031669035
8726,337708.12758277584
10373,139976.30782559063
6413,176914.62621691937
9761,148011.47661923594
15864,146538.83964190332
6147,137487.23981429896
3384,236599.5622672791
320,263668.75792123954
8006,187358.56167846
14395,172630.34459928513
14976,100007.496793471
12185,232259.50551921292
4779,134641.51422755004
8551,139111.86804580002
9025,292368.49415046826
10616,223976.8228595541
7475,104570.06905051485
6341,323352.6901833997
14163,148411.82874542868
2211,188441.18910038046
10532,304070.42628588784
14338,142290.9004031685
831,169224.42436950462
3382,162237.56811985734
9209,314115.58668938203
7188,251515.64563175724
7197,224642.14778768734
11270,167961.56560575546
15918,82022.02449267442
6937,445671.0495590406
6178,187870.28641330186
10668,137058.28454214887
1413,258765.5934542973
6884,302616.4806324081
8266,206682.10045822008
14019,201175.53810169178
16764,145951.74631505995
15306,173781.9163382504
3740,183943.5170655215
5298,193524.81537541703
8319,176079.54739924107
4229,182163.2466301686
13429,185569.22962399555
1753,439219.80061754567
860,237650.63444517186
14219,151327.64850439824
12113,192032.8054264429
11309,133551.2415918444
9930,202765.00820662745
10570,197362.11447794046
2839,156695.25717898484
6699,124621.71396575205
16647,118208.66553757455
5325,238396.08076972552
13733,123385.66950567465
7818,330544.1322006627
12505,210240.9399686037
9489,190071.71069155377
10106,193347.33506392944
7864,209434.5954472904
5134,268424.14352183836
11859,148859.72411136562
7440,408843.0603267685
1525,310890.37119900493
7339,186573.40003076306
8,343117.25507191935
3248,122803.29294692073
8995,220559.5399596735
15178,68830.61855153179
8594,161913.02115197017
15770,217459.26929354583
15859,347838.39293595206
1735,331673.1509251227
11410,505775.2740931333
16397,170601.8586525152
3572,139110.19663413978
5501,110170.78611160387
969,182102.3830880563
6977,475892.113617586
1233,173426.92153747028
4258,156256.33970371008
90,411160.12327248184
16650,175751.46303511615
197,108847.61623411147
12514,258213.13765125306
4367,192379.90677513744
3199,169164.69365671402
5600,192483.53992936623
11641,158950.4112309821
14609,114575.69916330163
12775,165526.80436033217
14240,162022.24957528376
7933,199385.55029135558
6945,386974.2683187504
14006,198472.81221945077
6320,270244.7705427148
12061,191820.82887757936
16369,229312.74155834666
16354,332894.0282961286
3970,347262.7801104996
1048,196019.14277682608
3639,218609.13234299928
14448,239084.77148867655
2812,425687.73981944873
3932,163173.02936151333
14875,317728.43361573503
8883,118357.74500600359
7622,325337.5339187145
7252,119123.94254859138
9751,173467.31312083278
2378,208273.59459034016
6816,250245.05037414926
15358,212255.49855026425
7843,164537.18651875897
10448,411568.97143804404
7840,303083.82826751814
8880,240962.3213289725
12551,365747.16316618794
15470,189869.50315084256
16207,218518.81267313584
12123,127668.93890025931
15247,337616.8577242702
7481,189275.84693744112
16171,356876.13532049605
7461,289917.61568504386
902,221128.2544956349
13094,147412.41293338334
11584,253377.94200035578
4462,201499.67345042195
15576,149957.3987001181
16606,258260.9891239254
5427,332853.3454090437
7725,142842.9200492688
5409,170545.36986252712
12579,127352.3991319659
12013,244113.50258605854
11321,209084.25234026005
9932,137970.86843467952
591,155251.2349604462
10357,203674.51131192833
3336,220636.65368398812
13,191120.414834767
4809,233823.40628123982
7555,194964.06092757513
15172,344088.08582776936
6989,146635.49134360967
4707,187397.6343791058
2046,252080.13909378942
6495,163397.38669621234
3873,183459.38132522855
7061,191125.56209925894
12112,234258.34518039817
8917,353461.3373699791
7735,158329.83380910917
16442,218121.6593348408
4244,167736.16207920475
3747,266852.89672875585
11086,172522.92218187224
10080,189093.32219219246
15057,225951.62390259287
1331,193621.29894693507
8891,161071.52634310455
13411,231616.40248938787
16730,209199.27677303122
2267,182832.8525058299
3022,194064.69872389678
11190,219295.0053182671
11857,184761.09776524047
9318,202982.61853502004
16512,175174.17536307225
2053,211600.3314919494
13707,124972.54484030121
12143,150359.07447115675
14080,159220.57555551996
6130,179604.1216509342
7936,80019.79589803847
10101,165977.9647688841
5663,191837.82036097898
14811,125991.65582524618
1366,184102.30828682528
908,196735.95319017567
2953,126785.11207355473
14629,140166.26941579778
15096,432229.4985270086
2115,187966.08826319262
11770,163634.09343615008
12701,183293.46029713727
14584,126652.38907593927
1893,414600.40425550495
9501,481719.48342069896
2138,136347.1762261029
9346,195242.4374212112
15960,395579.70730028563
8230,153863.50801606133
13843,212283.04271443334
13810,217022.7130852509
15650,173157.2747456172
9974,140317.1545052716
12200,203652.36428048534
538,191297.59849671507
5334,186352.02820896657
14823,124365.21104537227
4817,170964.75475868987
9041,167805.29573754597
4359,279459.6289805936
4852,300742.2596302468
10141,143377.4726807741
1503,223761.62170200498
16256,422543.8402498964
683,109400.44264893886
14382,191484.33294476016
7248,197744.70874695317
1200,171746.09383504494
3563,171699.08576632536
3681,424182.61876838224
3053,256454.33631630134
4099,207991.5794039147
807,111496.27669766638
4658,307264.6955122036
3535,176624.45858324083
12548,153918.5231134445
10488,192450.4128745268
5851,154931.14677654151
13736,192915.47914959618
875,171893.29814279
14449,156295.33930017104
3958,342921.15926542983
10727,175566.28027471848
11296,136879.96951525495
13646,245622.11800631098
9599,231407.55857334528
7135,314382.59244011587
5943,298643.98618963367
2695,286921.1243081134
6766,225516.17055700842
5630,206495.47252818968
13586,210127.4645428914
3507,386731.0733020877
10014,138734.88462237106
459,217429.16248373283
3582,235114.92354124296
8560,292063.0021436651
3372,180301.39795053063
13109,240599.06749355895
8160,230724.2703961147
10706,247223.67527292712
9104,319737.9440406489
2870,203913.8636135812
13712,131191.72470075384
13924,137413.99049101857
798,252922.89959907465
9750,451375.4313759586
16248,394048.64938678616
3170,172562.5343522743
12700,219612.87484579746
10601,136601.87375638948
514,186415.01995529342
4010,322595.00500007597
8124,152717.225591913
10800,173475.92856775323
13628,203025.31472055282
11637,150663.60436600674
781,181716.47595098626
16156,160647.2101146174
12618,248510.92955222478
9766,172842.933280876
15987,260571.90826735887
11051,323985.08554003725
7673,198579.4450989813
1245,433679.53348538396
2443,150648.75916726456
7413,143644.20072280933
310,151340.2917494809
10921,205164.6255309259
8709,100303.82446478018
12404,332780.7364424035
14986,225889.50484811174
10714,318876.300506653
14286,210975.4503470516
13828,353642.71067813924
8926,453750.4183086201
12233,179460.2067536779
3913,207861.35635044667
5221,185656.58693250827
14965,88983.94244776227
862,184769.9859999361
13907,140467.87951029066
5418,186111.636223111
2045,171905.7717803068
13321,190250.3579549108
2762,217721.23455316402
13888,175939.81770582232
14962,121441.41385956063
13305,367565.91288780124
8487,260868.74145227904
7146,163481.579089548
1134,177133.07057760732
15092,334397.97223937075
13760,218396.75302309633
11958,453323.2654687692
3177,177961.95375703173
11350,226868.00849267433
1524,109778.89347685824
5527,243937.069987571
2872,200755.66061600324
8602,364229.7210679426
3067,357238.1308395467
10435,216842.9937476435
11222,212862.67917372682
8700,162451.09619557837
10961,236313.86290518782
14305,196205.03248027066
8362,288042.90364538634
4979,151078.45313962435
7180,353059.881065241
5763,108457.44268351629
2192,249880.54958256116
13581,193104.58916105778
10720,147102.6064589836
1358,229008.61116688885
13366,317183.4755858406
13539,365211.1897916015
12849,194580.66884597178
6794,180218.6718724327
525,512259.6707440418
12223,376125.8508757908
16271,130981.38257044052
5818,128739.79019875913
16588,286695.419208123
8981,126822.48606024047
16476,125210.88746210161
14663,183995.00924370348
3,142442.06266364682
6615,135266.08765287124
12215,274533.3696864832
304,252094.56848425197
13634,275457.1155630056
9208,184592.97983831773
2175,170422.6886746867
250,207633.002016211
6045,190835.30111435475
10516,158166.0624907762
1852,461333.2436938858
1573,193916.8300516716
15079,161406.92500588842
5500,174936.39331996214
15775,148407.4312170494
3198,163926.77799955753
6718,165873.29549326087
4149,160205.54199115612
9627,243470.52380811883
7595,311456.7333427291
4538,197169.7809154807
3555,221456.83049000608
10483,370120.0167501973
8834,166134.99429076296
16412,189516.5788338561
6449,170115.38784756835
2767,194394.1703568229
11498,180954.1215737419
16472,144993.20414570367
178,416767.28135959274
10948,197945.9190936949
13313,277508.9476486111
8065,164518.36480956923
102,152299.8790408737
14428,148720.62445103243
11973,144649.68803126356
6663,169268.60432157415
15989,122875.55551272501
10955,463587.4559541698
11772,148888.42593826496
11364,247311.5569094347
7082,178481.52075175842
7749,447068.6524213646
6428,132898.73272088522
6869,99551.45249818588
295,170102.912296396
12266,213525.8076327113
11129,313885.3854165351
826,413141.0979081462
3262,222356.73974339257
15641,297405.32550616283
1662,513826.5541549218
10926,224109.23772022873
10232,238577.6970610154
6376,188822.66213118457
7817,190190.15057526162
354,206266.75689624564
10076,186304.6190104718
11379,323765.15069830057
10184,127863.6834171952
4696,370107.69484465884
13562,457606.53287920856
5436,181186.23779999936
13196,107982.79290376879
14939,226904.24195888103
14004,218014.68622224778
5916,201969.6537566321
7229,190944.02407621077
9143,158469.57265828966
3440,194104.8979492203
319,167890.1578370703
11683,232422.98806924568
12647,237229.94042498435
12788,147891.5623988136
13662,241359.7795421015
423,274340.5193306762
5222,192854.4849412916
9242,179312.57638106417
2641,190247.8402430191
4855,149460.00459739758
5360,187585.92875494654
9799,160845.78597977437
5526,239660.87324767277
10309,165593.60386910802
2144,391352.00741123175
7191,192127.35487285026
6732,163502.14277804975
14789,154412.44128153106
13525,168095.82208631976
4066,321376.2229263311
16422,199893.6975688092
14890,191112.83310002205
2922,225005.4391576301
3601,128508.92666375522
13416,109691.14843861475
14363,197500.47144410215
9496,285455.73112136585
7115,330762.4261567213
8615,152761.6043176106
5218,75225.0111245835
9493,217212.06463213713
10623,179286.61692895513
2272,112527.82844401177
3352,309616.8797867912
84,176263.36529164336
8086,119112.59816535421
2595,219827.28281007917
3531,141332.63440102493
7460,341845.1324259462
9214,263641.57808564923
2790,229390.49144535355
10548,243366.8654772848
9218,164386.22984879182
7435,186206.10750403535
15780,185612.59455809087
7640,217764.38571361528
6223,188063.67175418482
3425,111719.1706109648
10582,147306.53687672035
702,248664.90246084225
2111,175402.1995937002
11730,194406.77177949075
9865,254538.54299596
16478,335190.4610019544
1885,220516.19429492296
3956,396728.75099556753
16735,107521.01536230234
15264,214661.54194040544
15971,164912.04576644176
5584,184253.5766032875
15242,172014.63867078582
14358,182728.31381090838
11300,200134.0261029674
5446,188417.86001695629
3934,181630.48970040336
6610,176424.53675480705
10164,290868.1727618706
4646,196496.74159317106
13304,197092.03845460236
1985,213562.90530031273
4746,139478.99705845115
7963,217889.98505021946
14083,274629.22271052754
13140,309851.9015340748
15023,242654.42149861684
13093,227315.9338045145
7160,186524.09873770617
7407,184610.0662208506
16056,182755.05162499496
751,476203.8698492356
6179,75083.80642252203
9137,271197.0235918852
10992,268212.274454829
5744,540308.0675206902
10884,148511.39706975367
12858,272150.61750299553
13005,301228.08250933816
16714,190365.13804990088
1419,245794.30389667014
6064,211107.05162783197
3771,211706.1354611562
5945,458495.9462509592
8453,66908.13847151674
3806,168020.7093773747
16748,270387.0074164358
11380,228261.3309364607
3107,196094.20316281728
12003,196383.80533255453
14567,250660.18704457252
1079,193747.6190854137
11705,157397.14621442775
7814,189106.92904560352
10174,168357.81070225494
5514,247377.66704324938
5265,244987.0839937583
10520,338706.6829591092
13195,212000.06661408377
14601,409514.71095663996
6012,204136.3023986053
13079,167126.93989843392
9009,137776.0022493325
3122,181658.40372431985
5470,242884.03400314786
4840,167219.08643745643
6270,272993.9089954382
9158,100929.43936044384
10120,142754.49426371057
10672,289322.06506891624
4573,138076.87049146206
12118,301974.7140793814
7447,124420.08632974124
2171,191744.87547722211
6126,361147.6725643427
2836,175995.09701046898
1457,249237.7846458152
11165,233733.63050224565
5923,193864.30183685187
1813,200682.33339879292
3492,233811.78544949228
1917,271706.7450595183
965,438421.53768159397
15795,149153.65469188284
821,221488.3831497002
4568,186779.42949012335
9078,237460.52731326615
11371,119217.49451553324
5149,191276.65851844184
281,213752.70372095582
1918,242779.55931563274
776,133928.63333153108
210,212204.38731779472
10782,177650.17664801452
9653,184210.0823600977
9372,164604.94639098315
5868,187895.17020310654
6176,135537.2721864223
3969,115494.4692288622
7427,149179.90540237044
8544,494942.48655357107
5219,212924.57744802505
16488,138392.51886906684
5855,251420.5241862232
15920,117503.10698523553
4393,460921.69790050405
5770,142011.39483961125
2900,145788.8792640083
8622,89903.4440292299
11610,274528.49598372023
10969,121927.6542569775
11029,97963.1089747928
6193,316294.32002345903
14087,483311.1547577872
13623,164822.51662120686
16689,175279.32719140386
1027,217650.15023408335
949,142233.62585414015
672,98068.43645641055
13832,142664.6826254768
2471,211554.6590334534
8728,303996.99325766735
7742,214247.02291695765
2698,216145.6601185467
9084,169202.9012709936
6075,293709.98425291287
2874,172141.8581003163
13119,109518.25878933445
5010,213502.5109165185
1284,179832.7355249753
1151,165411.61867670648
5110,286704.02498602256
11386,136121.81463400426
8019,202530.5747425167
2859,121703.72140639876
16110,176672.64856549655
16027,295666.438547283
14902,181808.47257388424
14301,212956.20191055737
2451,210221.43959594305
13596,129222.04821862238
1464,150741.522377154
7927,426638.7551651934
9638,212332.38797988897
8009,295334.6214995049
11903,153630.05379960034
9243,112713.23473243075
547,195894.97101409856
5511,118021.1065900531
11247,178323.85680489335
15928,379612.93077232427
3434,203720.6137206405
7614,110739.16046768289
1380,208827.78507402242
2770,137204.9404065134
111,182560.7869053218
5994,132028.0472891585
12341,176264.63014289693
2787,254452.0703063683
14410,325141.64018757246
15983,129890.96892688943
14876,195530.77959906025
653,136085.29642135074
2174,257134.76115701054
2575,283082.1165272034
7976,164885.80258123216
5812,316702.3717640141
13589,318721.60496028105
9122,134819.40393951876
8159,500876.0694380665
8754,319557.2568778629
9321,223741.23227281822
13535,179644.17177035304
2083,167650.83536973878
2689,333900.13819493307
2248,224762.65165963577
11649,157801.50230529273
11045,407669.4471048533
1276,90264.5151365244
5962,141757.18364303722
13012,164475.5231999054
4642,174055.94970914384
179,172103.07268056148
15347,495816.45902315446
3339,155632.80015441726
